series_id,year,period,value
CIU2010000300000I,2011,Q01,114.5
CIU2010000300000I,2010,Q04,113.5
CIU2010000300000I,2010,Q03,113.3
CIU2010000300000I,2010,Q02,112.7
CIU2010000300000I,2010,Q01,112.4
CIU2010000300000Q,2024,Q04,0.7
CIU2010000300000Q,2024,Q03,0.8
CIU2010000300000Q,2024,Q02,1.3
CIU2010000300000Q,2024,Q01,1.4
CIU2010000300000Q,2023,Q04,0.5
CIU2010000300000Q,2023,Q03,0.9
CIU2010000300000Q,2023,Q02,1.0
CIU2010000300000Q,2023,Q01,1.4
CIU2010000300000Q,2022,Q04,1.0
CIU2010000300000Q,2022,Q03,1.7
CIU2010000300000Q,2022,Q02,1.7
CIU2010000300000Q,2022,Q01,2.2
CIU2010000300000Q,2021,Q04,1.8
CIU2010000300000Q,2021,Q03,2.0
CIU2010000300000Q,2021,Q02,1.6
CIU2010000300000Q,2021,Q01,1.5
CIU2010000300000Q,2020,Q04,0.9
CIU2010000300000Q,2020,Q03,0.8
CIU2010000300000Q,2020,Q02,0.7
CIU2010000300000Q,2020,Q01,1.1
CIU2010000300000Q,2019,Q04,1.0
CIU2010000300000Q,2019,Q03,0.5
CIU2010000300000Q,2019,Q02,0.9
CIU2010000300000Q,2019,Q01,1.2
CIU2010000300000Q,2018,Q04,0.8
CIU2010000300000Q,2018,Q03,0.7
CIU2010000300000Q,2018,Q02,0.6
CIU2010000300000Q,2018,Q01,1.4
CIU2010000300000Q,2017,Q04,0.7
CIU2010000300000Q,2017,Q03,0.6
CIU2010000300000Q,2017,Q02,0.5
CIU2010000300000Q,2017,Q01,1.1
CIU2010000300000Q,2016,Q04,0.6
CIU2010000300000Q,2016,Q03,0.8
CIU2010000300000Q,2016,Q02,0.9
CIU2010000300000Q,2016,Q01,1.0
CIU2010000300000Q,2015,Q04,0.5
CIU2010000300000Q,2015,Q03,0.4
CIU2010000300000Q,2015,Q02,0.1
CIU2010000300000Q,2015,Q01,0.7
CIU2010000300000Q,2014,Q04,0.5
CIU2010000300000Q,2014,Q03,0.8
CIU2010000300000Q,2014,Q02,0.3
CIU2010000300000Q,2014,Q01,0.2
CIU2010000300000Q,2013,Q04,0.5
CIU2010000300000Q,2013,Q03,0.1
CIU2010000300000Q,2013,Q02,0.3
CIU2010000300000Q,2013,Q01,0.4
CIU2010000300000Q,2012,Q04,0.5
CIU2010000300000Q,2012,Q03,0.3
CIU2010000300000Q,2012,Q02,0.3
CIU2010000300000Q,2012,Q01,0.5
CIU2010000300000Q,2011,Q04,0.3
CIU2010000300000Q,2011,Q03,0.3
CIU2010000300000Q,2011,Q02,0.2
CIU2010000300000Q,2011,Q01,0.9
CIU2010000300000Q,2010,Q04,0.2
CIU2010000300000Q,2010,Q03,0.5
CIU2010000300000Q,2010,Q02,0.3
CIU2010000300000Q,2010,Q01,0.5
CIU2010000400000A,2024,Q04,3.7
CIU2010000400000A,2024,Q03,3.9
CIU2010000400000A,2024,Q02,4.0
CIU2010000400000A,2024,Q01,4.2
CIU2010000400000A,2023,Q04,4.4
CIU2010000400000A,2023,Q03,4.2
CIU2010000400000A,2023,Q02,4.1
CIU2010000400000A,2023,Q01,4.3
CIU2010000400000A,2022,Q04,4.2
CIU2010000400000A,2022,Q03,4.3
CIU2010000400000A,2022,Q02,4.3
CIU2010000400000A,2022,Q01,4.0
CIU2010000400000A,2021,Q04,3.8
CIU2010000400000A,2021,Q03,3.5
CIU2010000400000A,2021,Q02,3.1
CIU2010000400000A,2021,Q01,2.4
CIU2010000400000A,2020,Q04,2.5
CIU2010000400000A,2020,Q03,2.4
CIU2010000400000A,2020,Q02,2.7
CIU2010000400000A,2020,Q01,3.0
CIU2010000400000A,2019,Q04,2.5
CIU2010000400000A,2019,Q03,2.5
CIU2010000400000A,2019,Q02,2.1
CIU2010000400000A,2019,Q01,2.7
CIU2010000400000A,2018,Q04,2.5
CIU2010000400000A,2018,Q03,2.5
CIU2010000400000A,2018,Q02,2.9
CIU2010000400000A,2018,Q01,2.6
CIU2010000400000A,2017,Q04,2.7
CIU2010000400000A,2017,Q03,2.8
CIU2010000400000A,2017,Q02,2.4
CIU2010000400000A,2017,Q01,2.2
CIU2010000400000A,2016,Q04,2.2
CIU2010000400000A,2016,Q03,2.0
CIU2010000400000A,2016,Q02,2.0
CIU2010000400000A,2016,Q01,1.7
CIU2010000400000A,2015,Q04,1.4
CIU2010000400000A,2015,Q03,1.5
CIU2010000400000A,2015,Q02,1.7
CIU2010000400000A,2015,Q01,2.3
CIU2010000400000A,2014,Q04,2.6
CIU2010000400000A,2014,Q03,2.4
CIU2010000400000A,2014,Q02,2.4
CIU2010000400000A,2014,Q01,1.9
CIU2010000400000A,2013,Q04,2.0
CIU2010000400000A,2013,Q03,1.9
CIU2010000400000A,2013,Q02,1.8
CIU2010000400000A,2013,Q01,2.0
CIU2010000400000A,2012,Q04,1.7
CIU2010000400000A,2012,Q03,1.9
CIU2010000400000A,2012,Q02,1.8
CIU2010000400000A,2012,Q01,2.2
CIU2010000400000A,2011,Q04,2.2
CIU2010000400000A,2011,Q03,2.1
CIU2010000400000A,2011,Q02,2.0
CIU2010000400000A,2011,Q01,1.4
CIU2010000400000A,2010,Q04,1.9
CIU2010000400000A,2010,Q03,2.1
CIU2010000400000A,2010,Q02,2.2
CIU2010000400000A,2010,Q01,2.1
CIU2010000400000I,2024,Q04,165.6
CIU2010000400000I,2024,Q03,164.3
CIU2010000400000I,2024,Q02,162.8
CIU2010000400000I,2024,Q01,161.3
CIU2010000400000I,2023,Q04,159.7
CIU2010000400000I,2023,Q03,158.2
CIU2010000400000I,2023,Q02,156.6
CIU2010000400000I,2023,Q01,154.8
CIU2010000400000I,2022,Q04,152.9
CIU2010000400000I,2022,Q03,151.8
CIU2010000400000I,2022,Q02,150.4
CIU2010000400000I,2022,Q01,148.4
CIU2010000400000I,2021,Q04,146.7
CIU2010000400000I,2021,Q03,145.5
CIU2010000400000I,2021,Q02,144.2
CIU2010000400000I,2021,Q01,142.7
CIU2010000400000I,2020,Q04,141.3
CIU2010000400000I,2020,Q03,140.6
CIU2010000400000I,2020,Q02,139.9
CIU2010000400000I,2020,Q01,139.3
CIU2010000400000I,2019,Q04,137.9
CIU2010000400000I,2019,Q03,137.3
CIU2010000400000I,2019,Q02,136.2
CIU2010000400000I,2019,Q01,135.3
CIU2010000400000I,2018,Q04,134.5
CIU2010000400000I,2018,Q03,133.9
CIU2010000400000I,2018,Q02,133.4
CIU2010000400000I,2018,Q01,131.8
CIU2010000400000I,2017,Q04,131.2
CIU2010000400000I,2017,Q03,130.6
CIU2010000400000I,2017,Q02,129.7
CIU2010000400000I,2017,Q01,128.5
CIU2010000400000I,2016,Q04,127.7
CIU2010000400000I,2016,Q03,127.1
CIU2010000400000I,2016,Q02,126.6
CIU2010000400000I,2016,Q01,125.7
CIU2010000400000I,2015,Q04,124.9
CIU2010000400000I,2015,Q03,124.6
CIU2010000400000I,2015,Q02,124.1
CIU2010000400000I,2015,Q01,123.6
CIU2010000400000I,2014,Q04,123.2
CIU2010000400000I,2014,Q03,122.8
CIU2010000400000I,2014,Q02,122.0
CIU2010000400000I,2014,Q01,120.8
CIU2010000400000I,2013,Q04,120.1
CIU2010000400000I,2013,Q03,119.9
CIU2010000400000I,2013,Q02,119.1
CIU2010000400000I,2013,Q01,118.6
CIU2010000400000I,2012,Q04,117.8
CIU2010000400000I,2012,Q03,117.7
CIU2010000400000I,2012,Q02,117.0
CIU2010000400000I,2012,Q01,116.3
CIU2010000400000I,2011,Q04,115.8
CIU2010000400000I,2011,Q03,115.5
CIU2010000400000I,2011,Q02,114.9
CIU2010000400000I,2011,Q01,113.8
CIU2010000400000I,2010,Q04,113.3
CIU2010000400000I,2010,Q03,113.1
CIU2010000400000I,2010,Q02,112.7
CIU2010000400000I,2010,Q01,112.2
CIU2010000400000Q,2024,Q04,0.8
CIU2010000400000Q,2024,Q03,0.9
CIU2010000400000Q,2024,Q02,0.9
CIU2010000400000Q,2024,Q01,1.0
CIU2010000400000Q,2023,Q04,0.9
CIU2010000400000Q,2023,Q03,1.0
CIU2010000400000Q,2023,Q02,1.2
CIU2010000400000Q,2023,Q01,1.2
CIU2010000400000Q,2022,Q04,0.7
CIU2010000400000Q,2022,Q03,0.9
CIU2010000400000Q,2022,Q02,1.3
CIU2010000400000Q,2022,Q01,1.2
CIU2010000400000Q,2021,Q04,0.8
CIU2010000400000Q,2021,Q03,0.9
CIU2010000400000Q,2021,Q02,1.1
CIU2010000400000Q,2021,Q01,1.0
CIU2010000400000Q,2020,Q04,0.5
CIU2010000400000Q,2020,Q03,0.5
CIU2010000400000Q,2020,Q02,0.4
CIU2010000400000Q,2020,Q01,1.0
CIU2010000400000Q,2019,Q04,0.4
CIU2010000400000Q,2019,Q03,0.8
CIU2010000400000Q,2019,Q02,0.7
CIU2010000400000Q,2019,Q01,0.6
CIU2010000400000Q,2018,Q04,0.4
CIU2010000400000Q,2018,Q03,0.4
CIU2010000400000Q,2018,Q02,1.2
CIU2010000400000Q,2018,Q01,0.5
CIU2010000400000Q,2017,Q04,0.5
CIU2010000400000Q,2017,Q03,0.7
CIU2010000400000Q,2017,Q02,0.9
CIU2010000400000Q,2017,Q01,0.6
CIU2010000400000Q,2016,Q04,0.5
CIU2010000400000Q,2016,Q03,0.4
CIU2010000400000Q,2016,Q02,0.7
CIU2010000400000Q,2016,Q01,0.6
CIU2010000400000Q,2015,Q04,0.2
CIU2010000400000Q,2015,Q03,0.4
CIU2010000400000Q,2015,Q02,0.4
CIU2010000400000Q,2015,Q01,0.3
CIU2010000400000Q,2014,Q04,0.3
CIU2010000400000Q,2014,Q03,0.7
CIU2010000400000Q,2014,Q02,1.0
CIU2010000400000Q,2014,Q01,0.6
CIU2010000400000Q,2013,Q04,0.2
CIU2010000400000Q,2013,Q03,0.7
CIU2010000400000Q,2013,Q02,0.4
CIU2010000400000Q,2013,Q01,0.7
CIU2010000400000Q,2012,Q04,0.1
CIU2010000400000Q,2012,Q03,0.6
CIU2010000400000Q,2012,Q02,0.6
CIU2010000400000Q,2012,Q01,0.4
CIU2010000400000Q,2011,Q04,0.3
CIU2010000400000Q,2011,Q03,0.5
CIU2010000400000Q,2011,Q02,1.0
CIU2010000400000Q,2011,Q01,0.4
CIU2010000400000Q,2010,Q04,0.2
CIU2010000400000Q,2010,Q03,0.4
CIU2010000400000Q,2010,Q02,0.4
CIU2010000400000Q,2010,Q01,0.9
CIU2010000500000A,2024,Q04,4.2
CIU2010000500000A,2024,Q03,5.1
CIU2010000500000A,2024,Q02,5.1
CIU2010000500000A,2024,Q01,4.7
CIU2010000500000A,2023,Q04,4.6
CIU2010000500000A,2023,Q03,3.9
CIU2010000500000A,2023,Q02,4.3
CIU2010000500000A,2023,Q01,4.5
CIU2010000500000A,2022,Q04,4.8
CIU2010000500000A,2022,Q03,5.4
CIU2010000500000A,2022,Q02,5.7
CIU2010000500000A,2022,Q01,5.7
CIU2010000500000A,2021,Q04,4.9
CIU2010000500000A,2021,Q03,4.4
CIU2010000500000A,2021,Q02,3.6
CIU2010000500000A,2021,Q01,3.2
CIU2010000500000A,2020,Q04,3.3
CIU2010000500000A,2020,Q03,3.3
CIU2010000500000A,2020,Q02,3.3
CIU2010000500000A,2020,Q01,3.1
CIU2010000500000A,2019,Q04,3.3
CIU2010000500000A,2019,Q03,3.0
CIU2010000500000A,2019,Q02,3.0
CIU2010000500000A,2019,Q01,2.9
CIU2010000500000A,2018,Q04,2.8
CIU2010000500000A,2018,Q03,2.8
CIU2010000500000A,2018,Q02,3.3
CIU2010000500000A,2018,Q01,3.3
CIU2010000500000A,2017,Q04,3.1
CIU2010000500000A,2017,Q03,3.2
CIU2010000500000A,2017,Q02,2.7
CIU2010000500000A,2017,Q01,2.9
CIU2010000500000A,2016,Q04,2.7
CIU2010000500000A,2016,Q03,2.7
CIU2010000500000A,2016,Q02,2.5
CIU2010000500000A,2016,Q01,2.5
CIU2010000500000A,2015,Q04,2.6
CIU2010000500000A,2015,Q03,2.3
CIU2010000500000A,2015,Q02,2.5
CIU2010000500000A,2015,Q01,2.4
CIU2010000500000A,2014,Q04,2.2
CIU2010000500000A,2014,Q03,2.4
CIU2010000500000A,2014,Q02,2.0
CIU2010000500000A,2014,Q01,1.9
CIU2010000500000A,2013,Q04,1.7
CIU2010000500000A,2013,Q03,1.6
CIU2010000500000A,2013,Q02,1.8
CIU2010000500000A,2013,Q01,1.9
CIU2010000500000A,2012,Q04,1.6
CIU2010000500000A,2012,Q03,1.7
CIU2010000500000A,2012,Q02,1.4
CIU2010000500000A,2012,Q01,2.0
CIU2010000500000A,2011,Q04,2.4
CIU2010000500000A,2011,Q03,2.2
CIU2010000500000A,2011,Q02,2.7
CIU2010000500000A,2011,Q01,2.1
CIU2010000500000A,2010,Q04,2.4
CIU2010000500000A,2010,Q03,2.5
CIU2010000500000A,2010,Q02,2.2
CIU2010000500000A,2010,Q01,2.0
CIU2010000500000I,2024,Q04,172.4
CIU2010000500000I,2024,Q03,171.5
CIU2010000500000I,2024,Q02,170.2
CIU2010000500000I,2024,Q01,167.9
CIU2010000500000I,2023,Q04,165.5
CIU2010000500000I,2023,Q03,163.2
CIU2010000500000I,2023,Q02,161.9
CIU2010000500000I,2023,Q01,160.3
CIU2010000500000I,2022,Q04,158.2
CIU2010000500000I,2022,Q03,157.0
CIU2010000500000I,2022,Q02,155.2
CIU2010000500000I,2022,Q01,153.4
CIU2010000500000I,2021,Q04,150.9
CIU2010000500000I,2021,Q03,149.0
CIU2010000500000I,2021,Q02,146.8
CIU2010000500000I,2021,Q01,145.1
CIU2010000500000I,2020,Q04,143.8
CIU2010000500000I,2020,Q03,142.7
CIU2010000500000I,2020,Q02,141.7
CIU2010000500000I,2020,Q01,140.6
CIU2010000500000I,2019,Q04,139.2
CIU2010000500000I,2019,Q03,138.1
CIU2010000500000I,2019,Q02,137.2
CIU2010000500000I,2019,Q01,136.4
CIU2010000500000I,2018,Q04,134.7
CIU2010000500000I,2018,Q03,134.1
CIU2010000500000I,2018,Q02,133.2
CIU2010000500000I,2018,Q01,132.5
CIU2010000500000I,2017,Q04,131.0
CIU2010000500000I,2017,Q03,130.4
CIU2010000500000I,2017,Q02,129.0
CIU2010000500000I,2017,Q01,128.3
CIU2010000500000I,2016,Q04,127.0
CIU2010000500000I,2016,Q03,126.4
CIU2010000500000I,2016,Q02,125.6
CIU2010000500000I,2016,Q01,124.7
CIU2010000500000I,2015,Q04,123.7
CIU2010000500000I,2015,Q03,123.1
CIU2010000500000I,2015,Q02,122.5
CIU2010000500000I,2015,Q01,121.7
CIU2010000500000I,2014,Q04,120.6
CIU2010000500000I,2014,Q03,120.3
CIU2010000500000I,2014,Q02,119.5
CIU2010000500000I,2014,Q01,118.9
CIU2010000500000I,2013,Q04,118.0
CIU2010000500000I,2013,Q03,117.5
CIU2010000500000I,2013,Q02,117.2
CIU2010000500000I,2013,Q01,116.7
CIU2010000500000I,2012,Q04,116.0
CIU2010000500000I,2012,Q03,115.7
CIU2010000500000I,2012,Q02,115.1
CIU2010000500000I,2012,Q01,114.5
CIU2010000500000I,2011,Q04,114.2
CIU2010000500000I,2011,Q03,113.8
CIU2010000500000I,2011,Q02,113.5
CIU2010000500000I,2011,Q01,112.2
CIU2010000500000I,2010,Q04,111.5
CIU2010000500000I,2010,Q03,111.3
CIU2010000500000I,2010,Q02,110.5
CIU2010000500000I,2010,Q01,109.9
CIU2010000500000Q,2024,Q04,0.5
CIU2010000500000Q,2024,Q03,0.8
CIU2010000500000Q,2024,Q02,1.4
CIU2010000500000Q,2024,Q01,1.5
CIU2010000500000Q,2023,Q04,1.4
CIU2010000500000Q,2023,Q03,0.8
CIU2010000500000Q,2023,Q02,1.0
CIU2010000500000Q,2023,Q01,1.3
CIU2010000500000Q,2022,Q04,0.8
CIU2010000500000Q,2022,Q03,1.2
CIU2010000500000Q,2022,Q02,1.2
CIU2010000500000Q,2022,Q01,1.7
CIU2010000500000Q,2021,Q04,1.3
CIU2010000500000Q,2021,Q03,1.5
CIU2010000500000Q,2021,Q02,1.2
CIU2010000500000Q,2021,Q01,0.9
CIU2010000500000Q,2020,Q04,0.8
CIU2010000500000Q,2020,Q03,0.7
CIU2010000500000Q,2020,Q02,0.8
CIU2010000500000Q,2020,Q01,1.0
CIU2010000500000Q,2019,Q04,0.8
CIU2010000500000Q,2019,Q03,0.7
CIU2010000500000Q,2019,Q02,0.6
CIU2010000500000Q,2019,Q01,1.3
CIU2010000500000Q,2018,Q04,0.4
CIU2010000500000Q,2018,Q03,0.7
CIU2010000500000Q,2018,Q02,0.5
CIU2010000500000Q,2018,Q01,1.1
CIU2010000500000Q,2017,Q04,0.5
CIU2010000500000Q,2017,Q03,1.1
CIU2010000500000Q,2017,Q02,0.5
CIU2010000500000Q,2017,Q01,1.0
CIU2010000500000Q,2016,Q04,0.5
CIU2010000500000Q,2016,Q03,0.6
CIU2010000500000Q,2016,Q02,0.7
CIU2010000500000Q,2016,Q01,0.8
CIU2010000500000Q,2015,Q04,0.5
CIU2010000500000Q,2015,Q03,0.5
CIU2010000500000Q,2015,Q02,0.7
CIU2010000500000Q,2015,Q01,0.9
CIU2010000500000Q,2014,Q04,0.2
CIU2010000500000Q,2014,Q03,0.7
CIU2010000500000Q,2014,Q02,0.5
CIU2010000500000Q,2014,Q01,0.8
CIU2010000500000Q,2013,Q04,0.4
CIU2010000500000Q,2013,Q03,0.3
CIU2010000500000Q,2013,Q02,0.4
CIU2010000500000Q,2013,Q01,0.6
CIU2010000500000Q,2012,Q04,0.3
CIU2010000500000Q,2012,Q03,0.5
CIU2010000500000Q,2012,Q02,0.5
CIU2010000500000Q,2012,Q01,0.3
CIU2010000500000Q,2011,Q04,0.4
CIU2010000500000Q,2011,Q03,0.3
CIU2010000500000Q,2011,Q02,1.2
CIU2010000500000Q,2011,Q01,0.6
CIU2010000500000Q,2010,Q04,0.2
CIU2010000500000Q,2010,Q03,0.7
CIU2010000500000Q,2010,Q02,0.5
CIU2010000500000Q,2010,Q01,0.9
CIU2013000000000A,2024,Q04,3.6
CIU2013000000000A,2024,Q03,3.8
CIU2013000000000A,2024,Q02,3.8
CIU2013000000000A,2024,Q01,3.8
CIU2013000000000A,2023,Q04,3.7
CIU2013000000000A,2023,Q03,3.7
CIU2013000000000A,2023,Q02,3.9
CIU2013000000000A,2023,Q01,4.2
CIU2013000000000A,2022,Q04,4.7
CIU2013000000000A,2022,Q03,4.6
CIU2013000000000A,2022,Q02,5.1
CIU2013000000000A,2022,Q01,4.9
CIU2013000000000A,2021,Q04,3.6
CIU2013000000000A,2021,Q03,3.6
CIU2013000000000A,2021,Q02,2.6
CIU2013000000000A,2021,Q01,2.3
CIU2013000000000A,2020,Q04,2.4
CIU2013000000000A,2020,Q03,2.3
CIU2013000000000A,2020,Q02,2.5
CIU2013000000000A,2020,Q01,2.5
CIU2013000000000A,2019,Q04,2.8
CIU2013000000000A,2019,Q03,2.8
CIU2013000000000A,2019,Q02,2.3
CIU2013000000000A,2019,Q01,2.2
CIU2013000000000A,2018,Q04,2.1
CIU2013000000000A,2018,Q03,1.9
CIU2013000000000A,2018,Q02,2.9
CIU2013000000000A,2018,Q01,2.8
CIU2013000000000A,2017,Q04,2.7
CIU2013000000000A,2017,Q03,2.6
CIU2013000000000A,2017,Q02,2.1
CIU2013000000000A,2017,Q01,2.2
CIU2013000000000A,2016,Q04,2.2
CIU2013000000000A,2016,Q03,2.5
CIU2013000000000A,2016,Q02,2.3
CIU2013000000000A,2016,Q01,2.4
CIU2013000000000A,2015,Q04,2.5
CIU2013000000000A,2015,Q03,2.3
CIU2013000000000A,2015,Q02,2.5
CIU2013000000000A,2015,Q01,2.3
CIU2013000000000A,2014,Q04,2.4
CIU2013000000000A,2014,Q03,2.2
CIU2013000000000A,2014,Q02,2.1
CIU2013000000000A,2014,Q01,2.1
CIU2013000000000A,2013,Q04,1.8
CIU2013000000000A,2013,Q03,1.8
CIU2013000000000A,2013,Q02,2.0
CIU2013000000000A,2013,Q01,2.0
CIU2013000000000A,2012,Q04,1.6
CIU2013000000000A,2012,Q03,1.6
CIU2013000000000A,2012,Q02,1.2
CIU2013000000000A,2012,Q01,1.8
CIU2013000000000A,2011,Q04,2.8
CIU2013000000000A,2011,Q03,2.6
CIU2013000000000A,2011,Q02,3.3
CIU2013000000000A,2011,Q01,2.8
CIU2013000000000A,2010,Q04,2.8
CIU2013000000000A,2010,Q03,2.9
CIU2013000000000A,2010,Q02,2.2
CIU2013000000000A,2010,Q01,1.8
CIU2013000000000I,2024,Q04,161.4
CIU2013000000000I,2024,Q03,160.4
CIU2013000000000I,2024,Q02,159.6
CIU2013000000000I,2024,Q01,158.1
CIU2013000000000I,2023,Q04,155.8
CIU2013000000000I,2023,Q03,154.6
CIU2013000000000I,2023,Q02,153.7
CIU2013000000000I,2023,Q01,152.3
CIU2013000000000I,2022,Q04,150.3
CIU2013000000000I,2022,Q03,149.1
CIU2013000000000I,2022,Q02,148.0
CIU2013000000000I,2022,Q01,146.2
CIU2013000000000I,2021,Q04,143.5
CIU2013000000000I,2021,Q03,142.5
CIU2013000000000I,2021,Q02,140.8
CIU2013000000000I,2021,Q01,139.4
CIU2013000000000I,2020,Q04,138.5
CIU2013000000000I,2020,Q03,137.6
CIU2013000000000I,2020,Q02,137.2
CIU2013000000000I,2020,Q01,136.2
CIU2013000000000I,2019,Q04,135.3
CIU2013000000000I,2019,Q03,134.5
CIU2013000000000I,2019,Q02,133.8
CIU2013000000000I,2019,Q01,132.9
CIU2013000000000I,2018,Q04,131.6
CIU2013000000000I,2018,Q03,130.9
CIU2013000000000I,2018,Q02,130.8
CIU2013000000000I,2018,Q01,130.0
CIU2013000000000I,2017,Q04,128.9
CIU2013000000000I,2017,Q03,128.4
CIU2013000000000I,2017,Q02,127.1
CIU2013000000000I,2017,Q01,126.4
CIU2013000000000I,2016,Q04,125.5
CIU2013000000000I,2016,Q03,125.1
CIU2013000000000I,2016,Q02,124.5
CIU2013000000000I,2016,Q01,123.7
CIU2013000000000I,2015,Q04,122.8
CIU2013000000000I,2015,Q03,122.1
CIU2013000000000I,2015,Q02,121.7
CIU2013000000000I,2015,Q01,120.8
CIU2013000000000I,2014,Q04,119.8
CIU2013000000000I,2014,Q03,119.3
CIU2013000000000I,2014,Q02,118.7
CIU2013000000000I,2014,Q01,118.1
CIU2013000000000I,2013,Q04,117.0
CIU2013000000000I,2013,Q03,116.7
CIU2013000000000I,2013,Q02,116.3
CIU2013000000000I,2013,Q01,115.7
CIU2013000000000I,2012,Q04,114.9
CIU2013000000000I,2012,Q03,114.6
CIU2013000000000I,2012,Q02,114.0
CIU2013000000000I,2012,Q01,113.4
CIU2013000000000I,2011,Q04,113.1
CIU2013000000000I,2011,Q03,112.8
CIU2013000000000I,2011,Q02,112.7
CIU2013000000000I,2011,Q01,111.4
CIU2013000000000I,2010,Q04,110.0
CIU2013000000000I,2010,Q03,109.9
CIU2013000000000I,2010,Q02,109.1
CIU2013000000000I,2010,Q01,108.4
CIU2013000000000Q,2024,Q04,0.6
CIU2013000000000Q,2024,Q03,0.5
CIU2013000000000Q,2024,Q02,0.9
CIU2013000000000Q,2024,Q01,1.5
CIU2013000000000Q,2023,Q04,0.8
CIU2013000000000Q,2023,Q03,0.6
CIU2013000000000Q,2023,Q02,0.9
CIU2013000000000Q,2023,Q01,1.3
CIU2013000000000Q,2022,Q04,0.8
CIU2013000000000Q,2022,Q03,0.7
CIU2013000000000Q,2022,Q02,1.2
CIU2013000000000Q,2022,Q01,1.9
CIU2013000000000Q,2021,Q04,0.7
CIU2013000000000Q,2021,Q03,1.2
CIU2013000000000Q,2021,Q02,1.0
CIU2013000000000Q,2021,Q01,0.6
CIU2013000000000Q,2020,Q04,0.7
CIU2013000000000Q,2020,Q03,0.3
CIU2013000000000Q,2020,Q02,0.7
CIU2013000000000Q,2020,Q01,0.7
CIU2013000000000Q,2019,Q04,0.6
CIU2013000000000Q,2019,Q03,0.5
CIU2013000000000Q,2019,Q02,0.7
CIU2013000000000Q,2019,Q01,1.0
CIU2013000000000Q,2018,Q04,0.5
CIU2013000000000Q,2018,Q03,0.1
CIU2013000000000Q,2018,Q02,0.6
CIU2013000000000Q,2018,Q01,0.9
CIU2013000000000Q,2017,Q04,0.4
CIU2013000000000Q,2017,Q03,1.0
CIU2013000000000Q,2017,Q02,0.6
CIU2013000000000Q,2017,Q01,0.7
CIU2013000000000Q,2016,Q04,0.3
CIU2013000000000Q,2016,Q03,0.5
CIU2013000000000Q,2016,Q02,0.6
CIU2013000000000Q,2016,Q01,0.7
CIU2013000000000Q,2015,Q04,0.6
CIU2013000000000Q,2015,Q03,0.3
CIU2013000000000Q,2015,Q02,0.7
CIU2013000000000Q,2015,Q01,0.8
CIU2013000000000Q,2014,Q04,0.4
CIU2013000000000Q,2014,Q03,0.5
CIU2013000000000Q,2014,Q02,0.5
CIU2013000000000Q,2014,Q01,0.9
CIU2013000000000Q,2013,Q04,0.3
CIU2013000000000Q,2013,Q03,0.3
CIU2013000000000Q,2013,Q02,0.5
CIU2013000000000Q,2013,Q01,0.7
CIU2013000000000Q,2012,Q04,0.3
CIU2013000000000Q,2012,Q03,0.5
CIU2013000000000Q,2012,Q02,0.5
CIU2013000000000Q,2012,Q01,0.3
CIU2013000000000Q,2011,Q04,0.3
CIU2013000000000Q,2011,Q03,0.1
CIU2013000000000Q,2011,Q02,1.2
CIU2013000000000Q,2011,Q01,1.3
CIU2013000000000Q,2010,Q04,0.1
CIU2013000000000Q,2010,Q03,0.7
CIU2013000000000Q,2010,Q02,0.6
CIU2013000000000Q,2010,Q01,1.3
CIU2013000100000A,2024,Q04,3.3
CIU2013000100000A,2024,Q03,3.3
CIU2013000100000A,2024,Q02,3.4
CIU2013000100000A,2024,Q01,3.3
CIU2013000100000A,2023,Q04,3.2
CIU2013000100000A,2023,Q03,3.3
CIU2013000100000A,2023,Q02,3.0
CIU2013000100000A,2023,Q01,2.9
CIU2013000100000A,2022,Q04,3.6
CIU2013000100000A,2022,Q03,3.5
CIU2013000100000A,2022,Q02,4.3
CIU2013000100000A,2022,Q01,4.1
CIU2013000100000A,2021,Q04,2.6
CIU2013000100000A,2021,Q03,2.6
CIU2013000100000A,2021,Q02,1.9
CIU2013000100000A,2021,Q01,1.7
CIU2013000100000A,2020,Q04,1.9
CIU2013000100000A,2020,Q03,1.8
CIU2013000100000A,2020,Q02,2.1
CIU2013000100000A,2020,Q01,2.1
CIU2013000100000A,2019,Q04,2.5
CIU2013000100000A,2019,Q03,2.6
CIU2013000100000A,2019,Q02,1.8
CIU2013000100000A,2019,Q01,2.0
CIU2013000100000A,2018,Q04,2.0
CIU2013000100000A,2018,Q03,1.9
CIU2013000100000A,2018,Q02,3.1
CIU2013000100000A,2018,Q01,2.8
CIU2013000100000A,2017,Q04,2.6
CIU2013000100000A,2017,Q03,2.5
CIU2013000100000A,2017,Q02,1.9
CIU2013000100000A,2017,Q01,2.1
CIU2013000100000A,2016,Q04,2.2
CIU2013000100000A,2016,Q03,2.3
CIU2013000100000A,2016,Q02,2.0
CIU2013000100000A,2016,Q01,2.2
CIU2013000100000A,2015,Q04,2.3
CIU2013000100000A,2015,Q03,2.2
CIU2013000100000A,2015,Q02,2.9
CIU2013000100000A,2015,Q01,2.5
CIU2013000100000A,2014,Q04,2.7
CIU2013000100000A,2014,Q03,2.4
CIU2013000100000A,2014,Q02,2.2
CIU2013000100000A,2014,Q01,2.2
CIU2013000100000A,2013,Q04,2.0
CIU2013000100000A,2013,Q03,2.4
CIU2013000100000A,2013,Q02,2.2
CIU2013000100000A,2013,Q01,2.1
CIU2013000100000A,2012,Q04,2.0
